"","PPG","Week End Date","SECTOR 2","TRADING COMPANY","PRODUCT RANGE","FORMAT","PPG_Description","Inc_GM_Abs","Trade_Investment","Units","Gross_Sales","Net_Cost_Total","GM_Abs","FM_Total","Retailer_Revenue","Net_Revenue","Base_Units","Total_Inc_Unit_Sales","No_Of_Units","ACV_D","ACV_D_Any_Promo","ACV_D_Multibuy_Display","ACV_D_Multibuy_Only","ACV_D_Feature_Display","ACV_D_Display_Only","ACV_D_Feature_Only","ACV_D_Unsupported","ACV_D_Total_Multibuy","ACV_D_Multibuy_Feature_Display","ACV_D_Multibuy_Feature","Total Regular Price Elasticiy_Betas","Regular Price Elasticity_Betas","Reg Price Ratio Rest of Brand_Betas","Reg Price Ratio Rest of Manufacturer_Betas","Reg Price Ratio Rest of Category_Betas","Promoted Price Elasticity_Betas","Display Only_Betas","Feature Only_Betas","Feature and Display_Betas","Multi Buy_Betas","Total Multibuy Effect_Betas","Flag_Display_HEA","Flag_TPR_HEA","Display_Num","Inc_Revenue","NIS","Inc_NIS","Display_Cost","Retro_Fund_Total","VAT","R_GM_Inc","R_Net_Revenue_Inc","R_NIS_Inc","R_Total_Trade_Inv_Inc","Value","Units_Sale_in_Case"
"551","D77",2025-07-14,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,6.28000000000001,8,114.82,131.52,80.38,-22.1676190476191,114.82,108.54,6,0,18,0.163645568307835,0.163645568307835,0,0,0,0,0.163645568307835,1,0,0,0,-3.21974325612607,-3.21974325612607,0.596870545495202,0.596870545495202,0.952488010628983,-2.41309985917573,1.5,1.7553593113368,2.6330389670052,0,0,0,0,0,0,108.54,0,0,0,0.05,0,0,0,0,114.82,0.444444444444444
"552","D77",2025-07-15,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0.0300000000000047,3,42.87,49.32,32.28,-8.49142857142858,42.87,42.84,3,0,18,0.111076593673455,0.111076593673455,0,0,0,0,0.111076593673455,1,0,0,0,-3.43470044751704,-3.43470044751704,0.585102523044104,0.585102523044104,0.933708561084889,-2.79639546579271,1.5,1.57604911440297,2.36407367160446,0,0,0,0,0,0,42.84,0,0,0,0.05,0,0,0,0,42.87,0.166666666666667
"553","D77",2025-07-16,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0.0500000000000078,5,71.45,82.2,53.8,-14.152380952381,71.45,71.4,3,0,18,0.176918593034673,0.176918593034673,0,0,0,0,0.176918593034673,1,0,0,0,-3.38766721495258,-3.38766721495258,0.590442812892502,0.590442812892502,0.942230613466721,-2.48325869245272,1.5,1.91228243250032,2.86842364875047,0,0,0,0,0,0,71.4,0,0,0,0.05,0,0,0,0,71.45,0.277777777777778
"554","D77",2025-07-17,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0.0400000000000063,4,57.16,65.76,43.04,-11.3219047619048,57.16,57.12,4,0,18,0.108831940392719,0.108831940392719,0,0,0,0,0.108831940392719,1,0,0,0,-3.44503497561747,-3.44503497561747,0.586879223475856,0.586879223475856,0.936543825569784,-2.73422026974249,1.5,1.66418924837906,2.49628387256859,0,0,0,0,0,0,57.12,0,0,0,0.05,0,0,0,0,57.16,0.222222222222222
"555","D77",2025-07-18,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,6.27000000000001,7,100.53,115.08,69.62,-19.3371428571429,100.53,94.26,6,0,18,0.14118595984458,0.14118595984458,0,0,0,0,0.14118595984458,1,0,0,0,-3.35478047519675,-3.35478047519675,0.598276044598373,0.598276044598373,0.954730910793557,-2.63853519735763,1.5,1.61449878568271,2.42174817852406,0,0,0,0,0,0,94.26,0,0,0,0.05,0,0,0,0,100.53,0.388888888888889
"556","D77",2025-07-19,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0.0500000000000078,5,71.45,82.2,53.8,-14.152380952381,71.45,71.4,4,0,18,0.109492955165536,0.109492955165536,0,0,0,0,0.109492955165536,1,0,0,0,-3.33108010874898,-3.33108010874898,0.587427516435096,0.587427516435096,0.937418793305971,-2.52565093314342,1.5,1.79835066282552,2.69752599423828,0,0,0,0,0,0,71.4,0,0,0,0.05,0,0,0,0,71.45,0.277777777777778
"557","D77",2025-07-20,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0.090000000000023,9,128.61,147.96,96.8399999999999,-25.4742857142858,128.61,128.52,3,0,18,0.214234994807316,0.214234994807316,0,0,0,0,0.214234994807316,1,0,0,0,-3.27965779332726,-3.27965779332726,0.588283742818647,0.588283742818647,0.938785162229471,-2.40450359461602,1.5,1.89232694406955,2.83849041610432,0,0,0,0,0,0,128.52,0,0,0,0.05,0,0,0,0,128.61,0.5
"558","D77",2025-07-21,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0.0500000000000078,5,71.45,82.2,53.8,-14.152380952381,71.45,71.4,3,0,18,0.206884399816115,0.206884399816115,0,0,0,0,0.206884399816115,1,0,0,0,-3.21092452502023,-3.21092452502023,0.586909789135285,0.586909789135285,0.93659260235122,-2.35438671417448,1.5,1.87962799688633,2.81944199532949,0,0,0,0,0,0,71.4,0,0,0,0.05,0,0,0,0,71.45,0.277777777777778
"559","D77",2025-07-22,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",59.2957888365312,5953.47,960,12638.4,15782.4,3305.73,-3424.22857142857,12638.4,6684.93,4,17.2197842180305,18,14.9841044416612,14.9841044416612,0,0,14.9841044416612,14.9841044416612,14.9841044416612,1,0,0,0,-3.38967277593673,-3.38967277593673,0.586871634530734,0.586871634530734,0.936531715105805,-2.64505547353379,1.5,1.71432222954903,2.57148334432354,0,0,1,1,7,119.909429283998,11548.8,207.154004142907,630,4233.87,0.05,-1694.52524589266,-1633.91160544519,263.197022267852,1917.00485798961,12638.4,53.3333333333333
"560","D77",2025-07-23,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",58.0311366937585,5335.32,848,11159.52,13941.12,2839.24,-3028.92571428572,11159.52,5824.2,4,17.3322452192514,18,13.9398903627885,13.9398903627885,0,0,13.9398903627885,13.9398903627885,13.9398903627885,1,0,0,0,-3.34528233027983,-3.34528233027983,0.587462565099625,0.587462565099625,0.937474724081924,-2.54705496226877,1.5,1.78730785987773,2.6809617898166,0,0,1,1,7,119.040639865523,10192.64,208.327047065507,630,3738.44,0.05,-1693.45426534996,-1632.4447621782,264.701539970254,1917.38687358269,11159.52,47.1111111111111
"561","D77",2025-07-24,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",60.9891262247885,6523.73,1072,14189.28,17623.68,3892.11,-3750.96,14189.28,7665.55,4,16.7981745924379,18,14.5218564856953,14.5218564856953,0,0,14.5218564856953,14.5218564856953,14.5218564856953,1,0,0,0,-3.32273847157414,-3.32273847157414,0.586895190611378,0.586895190611378,0.936569305977997,-2.5357997556398,1.5,1.77673187819629,2.66509781729443,0,0,1,1,7,120.11870079017,13048.96,204.476407024009,630,4753.41,0.05,-1698.05097635613,-1638.92140179075,258.045986697714,1915.08339209043,14189.28,59.5555555555556
"562","D77",2025-07-25,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",110.745556066559,7019.88,1153,15194.77,18955.32,4116.33,-4097.85547619048,15194.77,8174.89,5,31.0202598296888,18,14.4751007541773,14.4751007541773,0,0,14.4749975496793,14.4749975496793,14.4751007541773,1,0,0,0,-3.35835217491637,-3.35681561034423,0.585614359558059,0.585614359558059,0.93452535150389,-2.65342156254588,1.5,1.66993735786899,2.50490603680349,0,0,1,1,7,219.936870667064,13895.14,373.834217840332,630,5090.25,0.05,-2242.01519578231,-2132.82388118181,399.242905861137,2642.79695278189,15194.77,64.0555555555556
"563","D77",2025-07-26,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",216.459166087064,10004.77,1682,22091.78,27652.08,6166.37,-6048.81952380952,22091.78,12087.01,7,59.0435405852133,18,15.5757049119288,15.5757049119288,0,0,15.5755642216898,15.5755642216898,15.5757049119288,1,0,0,0,-3.35458279564734,-3.35352949068202,0.586835815119755,0.586835815119755,0.936474554370093,-2.59441191159743,1.5,1.73854381964578,2.60781572946868,0,0,1,1,7,424.292428947015,20117.76,706.197252701296,630,7400.75,0.05,-2706.65312556872,-2498.81986270877,673.30472338728,3469.49566992967,22091.78,93.4444444444444
"564","D77",2025-07-27,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",231.777239644113,10069.93,1700,22400.7,27948,6346.77,-6044.5,22400.7,12330.77,7,62.0821783986174,18,15.6912603020751,15.6912603020751,0,0,15.6910082609047,15.6910082609047,15.6912603020751,1,0,0,0,-3.33889594870391,-3.33681164405487,0.587628911228962,0.587628911228962,0.937740179790878,-2.53823890437288,1.5,1.79069683076946,2.68604524615419,0,0,1,1,7,450.306507607247,20465,747.359871133944,630,7504.23,0.05,-2681.47319976471,-2462.94393180158,710.19859796196,3483.57494467485,22400.7,94.4444444444444
"565","D77",2025-07-28,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",151.716638520148,6487.01,1073,14276.07,17640.12,4012.1,-3684.40785714286,14276.07,7789.06,6,40.5752481573536,18,14.5100229504482,14.5100229504482,0,0,14.5099133081409,14.5099133081409,14.5100229504482,1,0,0,0,-3.34327676194398,-3.34327676194398,0.586546711965418,0.586546711965418,0.936013202590516,-2.58810371130587,1.5,1.73389537745429,2.60084306618144,0,0,1,1,7,294.541512034033,13201.54,499.213198098071,630,4782.48,0.05,-2178.28745164767,-2035.46257813378,500.140129998928,2702.51965784068,14276.07,59.6111111111111
"566","D77",2025-07-29,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",155.287469901829,4579.42,705,9231.25,11590.2,2170.23,-2562.35833333333,9231.25,4651.83,6,50.4451907313,18,11.9544078795784,11.9544078795784,0,0,11.954272787084,11.954272787084,11.9544078795784,1,0,0,0,-3.35824521372093,-3.35824521372093,0.58741343190018,0.58741343190018,0.937396317158097,-2.57571575193632,1.5,1.76524703444585,2.64787055166877,0,0,1,1,7,332.854541276005,8374.3,599.210157079611,630,3092.47,0.05,-2128.9082563219,-1951.34118494773,587.567953947259,2780.6601205703,9231.25,39.1666666666667
"567","D77",2025-07-30,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",107.158638770523,4057.85,626,8326.84,10291.44,2065.47,-2151.40619047619,8326.84,4268.99,6,32.4775028784477,18,12.5079922710884,12.5079922710884,0,0,12.5073121228317,12.5073121228317,12.5079922710884,1,0,0,0,-3.39914139089667,-3.39914139089667,0.588062941709923,0.588062941709923,0.938432807082478,-2.61991044884873,1.5,1.75415087609674,2.63122631414511,0,0,1,1,7,221.479448902659,7688.48,398.885992541354,630,2789.49,0.05,-2233.69068790961,-2119.36987777748,413.520085686803,2653.30002509916,8326.84,34.7777777777778
"568","D77",2025-07-31,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",100.734131841581,3794.17,565,7441.85,9288.6,1658.88,-2011.84880952381,7441.85,3647.68,6,34.3091631043194,18,12.0637487012342,12.0637487012342,0,0,12.0618647507531,12.0618647507531,12.0637487012342,1,0,0,0,-3.43503219356756,-3.43503219356756,0.588430764241432,0.588430764241432,0.939019779507145,-2.683619787135,1.5,1.71157656098015,2.56736484147023,0,0,1,1,7,221.502385968785,6770.7,411.145222354717,630,2493.02,0.05,-2224.5359639827,-2103.76770985549,429.735859784453,2667.8103512905,7441.85,31.3888888888889
"569","D77",2025-08-01,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,6.15000000000001,15,215.05,246.6,156.1,-41.7904761904762,215.05,208.9,6,0,18,0.199358081701805,0.199358081701805,0,0,0,0,0.199358081701805,1,0,0,0,-3.40058908498062,-3.40058908498062,0.594035361871365,0.594035361871365,0.947963615129795,-2.60421766917944,1.5,1.7440473235909,2.61607098538635,0,0,0,0,0,0,208.9,0,0,0,0.05,0,0,0,0,215.05,0.833333333333333
"570","D77",2025-08-02,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0.0800000000000125,8,115.32,131.52,87.08,-21.6914285714286,115.32,115.24,6,0,18,0.194101109894726,0.194101109894726,0,0,0,0,0.194101109894726,1,0,0,0,-3.27497534672993,-3.27497534672993,0.608936676125824,0.608936676125824,0.971743182201933,-2.45337235238768,1.5,1.70433888405989,2.55650832608983,0,0,0,0,0,0,115.24,0,0,0,0.05,0,0,0,0,115.32,0.444444444444444
"571","D77",2025-08-03,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0.120000000000019,12,172.48,197.28,130.12,-33.0133333333334,172.48,172.36,6,0,18,0.166087463826283,0.166087463826283,0,0,0,0,0.166087463826283,1,0,0,0,-3.29484049595654,-3.29484049595654,0.600848145293081,0.600848145293081,0.958835477675488,-2.52013999603132,1.5,1.6841526647467,2.52622899712005,0,0,0,0,0,0,172.36,0,0,0,0.05,0,0,0,0,172.48,0.666666666666667
"572","D77",2025-08-04,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0.0100000000000016,1,14.29,16.44,10.76,-2.83047619047619,14.29,14.28,1,0,18,0.0783434029317251,0.0783434029317251,0,0,0,0,0.0783434029317251,1,0,0,0,-3.63495975373162,-3.63495975373162,0.585965401877122,0.585965401877122,0.935085546009473,-3.08183583074094,1.5,1.44058689096829,2.16088033645243,0,0,0,0,0,0,14.28,0,0,0,0.05,0,0,0,0,14.29,0.0555555555555556
"573","D77",2025-08-05,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0.480000000000075,48,685.92,789.12,516.48,-135.862857142857,685.92,685.44,3,0,18,1.2534944469076,1.2534944469076,0,0,1.2534944469076,1.2534944469076,1.2534944469076,1,0,0,0,-3.18146741003151,-3.18146741003151,0.586320951842415,0.586320951842415,0.93565293383197,-2.33290805112811,1.5,1.87418559095066,2.81127838642599,0,0,0,0,0,0,685.44,0,0,0,0.05,0,0,0,0,685.92,2.66666666666667
"574","D77",2025-08-06,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0.0200000000000031,2,29.08,32.88,22.02,-5.18476190476191,29.08,29.06,4,0,18,0.0979947993510158,0.0979947993510158,0,0,0,0,0.0979947993510158,1,0,0,0,-3.03418183508788,-3.03418183508788,0.627225008204034,0.627225008204034,1.00092776363315,-2.22551473589624,1.5,1.60207380764722,2.40311071147084,0,0,0,0,0,0,29.06,0,0,0,0.05,0,0,0,0,29.08,0.111111111111111
"575","D77",2025-08-07,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0.970000000000152,97,1386.63,1594.68,1044.22,-274.08,1386.63,1385.66,6,0,18,1.24155368156417,1.24155368156417,0,0,1.24057182374361,1.24057182374361,1.24155368156417,1,0,0,0,-3.2061628072074,-3.2061628072074,0.586164761459773,0.586164761459773,0.935403684697523,-2.41990666010907,1.5,1.78835697562744,2.68253546344116,0,0,0,0,0,0,1385.66,0,0,0,0.05,0,0,0,0,1386.63,5.38888888888889
"576","D77",2025-08-08,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0.0500000000000078,5,71.45,82.2,53.8,-14.152380952381,71.45,71.4,2,0,18,0.0783434029317251,0.0783434029317251,0,0,0,0,0.0783434029317251,1,0,0,0,-3.57139127620648,-3.57139127620648,0.588462971034718,0.588462971034718,0.939071175215472,-2.8681793710813,1.5,1.6357959947039,2.45369399205585,0,0,0,0,0,0,71.4,0,0,0,0.05,0,0,0,0,71.45,0.277777777777778
"577","D77",2025-08-09,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,1.13000000000003,113,1615.27,1857.72,1216.38,-319.367619047619,1615.27,1614.14,6,0,18,2.36035103993377,2.36035103993377,0,0,2.3595082062294,2.3595082062294,2.36035103993377,1,0,0,0,-3.18181151911968,-3.18181151911968,0.585770000952629,0.585770000952629,0.934773724561339,-2.39238213986655,1.5,1.79665666917008,2.69498500375512,0,0,0,0,0,0,1614.14,0,0,0,0.05,0,0,0,0,1615.27,6.27777777777778
"578","D77",2025-08-10,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,0.160000000000034,16,229.14,263.04,172.66,-44.8114285714286,229.14,228.98,6,0,18,0.168687148842758,0.168687148842758,0,0,0,0,0.168687148842758,1,0,0,0,-3.4726510209194,-3.4726510209194,0.592912288791167,0.592912288791167,0.946171411356259,-2.75435651634846,1.5,1.6386790347406,2.45801855211091,0,0,0,0,0,0,228.98,0,0,0,0.05,0,0,0,0,229.14,0.888888888888889
"579","D77",2025-08-11,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",0,79.64,44,549.56,723.36,315.04,-199.969523809524,549.56,469.92,4,0,18,0.376288330107914,0.376288330107914,0,0,0,0,0.376288330107914,1,0,0,0,-3.38601361823121,-3.38601361823121,0.587412262225237,0.587412262225237,0.937394450586915,-2.61513688269068,1.5,1.74735456218831,2.62103184328247,0,0,0,0,0,0,469.92,0,0,0,0.05,0,0,0,0,549.56,2.44444444444444
"580","D77",2025-08-12,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",4.05821403025665,1500.76681818182,178,2223.22,2926.32,95.8931818181823,-749.337619047619,2223.22,722.453181818182,4,7.53298705590263,18,1,1,0,0,0,0,1,1,0,0,0,-3.39397155405857,-3.39397155405857,0.587340391832062,0.587340391832062,0.937279759573369,-2.6311930697089,1.5,1.73614126144999,2.60421189217498,0,0,1,1,6,30.5743284670339,1901.04,80.4523017570401,433.806818181818,744.78,0.05,-1221.5925190181,-1195.07640458133,110.207600627855,1318.91871178037,2223.22,9.88888888888889
"581","D77",2025-08-13,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",60.9244684652385,22875.8968181818,3744,46762.56,61551.36,10707.7831818182,-15761.3485714286,46762.56,23886.6631818182,4,21.302374736273,18,16,16,0,0,16,16,16,1,0,0,0,-3.38444331784973,-3.38444331784973,0.58707709695075,0.58707709695075,0.93685959272211,-2.62747903401051,1.5,1.73038109812557,2.59557164718835,0,0,1,1,6,135.90882753692,39985.92,227.509362183396,433.806818181818,15665.45,0.05,-1073.22736676211,-998.243007690431,311.653742391675,1348.45404835476,46762.56,208
"582","D77",2025-08-14,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",59.5676751318651,14915.6768181818,2416,30175.84,39719.04,6755.84318181818,-10170.7847619048,30175.84,15260.1631818182,4,21.302374736273,18,16,16,0,0,16,16,16,1,0,0,0,-3.40984298545264,-3.40984298545264,0.58683082993542,0.58683082993542,0.936466598996276,-2.6794754577024,1.5,1.69366435591893,2.5404965338784,0,0,1,1,6,134.552034203546,25802.88,227.509362183396,433.806818181818,10108.91,0.05,-1073.22736676211,-998.243007690431,311.653742391675,1348.45404835476,30175.84,134.222222222222
"583","D77",2025-08-15,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",63.5970629859044,23471.5368181818,3844,48020.26,63195.36,11017.8431818182,-16174.0390476191,48020.26,24548.7231818182,6,22.1882909462026,18,15.9837214484278,15.9837214484278,0,0,15.9833506763788,15.9833506763788,15.9837214484278,1,0,0,0,-3.41019503371713,-3.41019503371713,0.587337668389441,0.587337668389441,0.937275413494535,-2.66159339389755,1.5,1.71565703569331,2.57348555353997,0,0,1,1,6,141.699847116538,41069.32,237.059839001742,433.806818181818,16086.79,0.05,-1496.67452813031,-1418.57174399967,326.098606194576,1783.34724715524,48020.26,213.555555555556
"584","D77",2025-08-16,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",64.0337138341537,36595.4768181818,6033,75354.47,99182.52,17522.8331818182,-25395.3030952381,75354.47,38758.9931818182,6,22.0464003482207,18,15.9973674202214,15.9973674202214,0,0,15.9973479197746,15.9973479197746,15.9973674202214,1,0,0,0,-3.42285484000315,-3.42285484000315,0.587987711333253,0.587987711333253,0.938312754196046,-2.64979291368076,1.5,1.74443994564825,2.61665991847238,0,0,1,1,6,141.637043059891,64436.54,235.470538354738,433.806818181818,25243.74,0.05,-1498.34806287369,-1420.74473364795,323.878083195975,1783.1875553727,75354.47,335.166666666667
"585","D77",2025-08-17,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",66.1047667466,31038.5468181818,5106,63777.54,83942.64,14765.8731818182,-21491.6157142857,63777.54,32738.9931818182,6,22.8588539839117,18,15.9938351240621,15.9938351240621,0,0,15.9937328632981,15.9937328632981,15.9938351240621,1,0,0,0,-3.43626213234003,-3.43626213234003,0.587640425383659,0.587640425383659,0.937758554117412,-2.6877665650853,1.5,1.71192630653327,2.5678894597999,0,0,1,1,6,146.567932769969,54538.28,244.160317088463,433.806818181818,21365.48,0.05,-1488.90969802869,-1408.44653200532,336.448456806559,1784.24609150083,63777.54,283.666666666667
"586","D77",2025-08-18,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",60.6696383528163,11947.9668181818,1921,23994.95,31581.24,5285.06318181818,-8085.37166666667,23994.95,12046.9831818182,6,22.0520306505902,18,14.5878453656855,14.5878453656855,0,0,14.5877714057978,14.5877714057978,14.5878453656855,1,0,0,0,-3.42260972410685,-3.42260972410685,0.5875775638223,0.5875775638223,0.937658239427775,-2.6689879938058,1.5,1.72025583113441,2.58038374670161,0,0,1,1,6,138.292786242894,20519.1,235.548059407873,433.806818181818,8038.31,0.05,-1498.29947000495,-1420.67632211487,323.948380880349,1783.21170601057,23994.95,106.722222222222
"587","D77",2025-08-19,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",58.5958859821346,11942.5768181818,1920,23980.8,31564.8,5279.82318181818,-8082.74285714286,23980.8,12038.2231818182,4,21.3083084814511,18,15.5081548836527,15.5081548836527,0,0,15.5081548836527,15.5081548836527,15.5081548836527,1,0,0,0,-3.42148768701727,-3.42148768701727,0.587586109175995,0.587586109175995,0.937671876131753,-2.66476779321806,1.5,1.72451179255448,2.58676768883172,0,0,1,1,6,133.601131836842,20505.6,227.572734581898,433.806818181818,8033.57,0.05,-1073.16343065782,-998.158184803111,311.740553083629,1348.46677623817,23980.8,106.666666666667
"588","D77",2025-08-20,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",59.5224184793569,14723.8668181818,2384,29776.16,39192.96,6660.61318181819,-10036.0723809524,29776.16,15052.2931818182,4,21.3045618745947,18,15.6971422812841,15.6971422812841,0,0,15.6971422812841,15.6971422812841,15.6971422812841,1,0,0,0,-3.40302349150234,-3.40302349150234,0.586640077529665,0.586640077529665,0.936162195669874,-2.67691976415092,1.5,1.68941494137634,2.53412241206451,0,0,1,1,6,134.51447627793,25461.12,227.532720820672,433.806818181818,9975.02,0.05,-1073.2038003467,-998.211742548123,311.685740225321,1348.45873976646,29776.16,132.444444444444
"589","D77",2025-08-21,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",64.4748719300487,10892.9068181818,1745,21796.85,28687.8,4761.54318181818,-7344.32023809524,21796.85,10903.9431818182,6,23.6286109821594,18,13.8305361013445,13.8305361013445,0,0,13.8304679094899,13.8304679094899,13.8305361013445,1,0,0,0,-3.40360953098606,-3.40360953098606,0.586924698486166,0.586924698486166,0.936616394743168,-2.6674617629576,1.5,1.70147047852771,2.55220571779156,0,0,1,1,6,147.64758258725,18639.7,252.395541618427,433.806818181818,7301.95,0.05,-1479.65041033269,-1396.47769967549,348.67515773081,1784.93206422219,21796.85,96.9444444444444
"590","D77",2025-08-22,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",27.4233710656339,97.98,20,285,328.8,116.62,-50.6714285714286,285,187.02,6,4.70303053775234,18,0.233051933594565,0.233051933594565,0,0,0,0,0.233051933594565,1,0,0,0,-3.36906506437181,-3.36906506437181,0.600399224963139,0.600399224963139,0.958119089113136,-2.59517404534311,1.5,1.68016026525583,2.52024039788374,0,0,0,1,0,43.9780385585221,282.5,66.4303063457518,0,95.48,0.05,56.601211734166,73.1558792270542,76.7413944572013,4.16194281359425,285,1.11111111111111
"591","D77",2025-08-23,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",19.1291953227455,151.1,31,439.39,509.64,179.17,-80.7883333333334,439.39,288.29,4,3.3097340793945,18,0.397489600127035,0.397489600127035,0,0,0,0,0.397489600127035,1,0,0,0,-3.50504909343126,-3.50504909343126,0.588534724813208,0.588534724813208,0.939185680134915,-2.75774101226928,1.5,1.70031200844114,2.55046801266171,0,0,0,1,0,30.7794592822142,435.48,46.4942902224102,0,147.19,0.05,40.1094763016509,51.7597402611195,54.2085011777167,2.65228800412598,439.39,1.72222222222222
"592","D77",2025-08-24,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",22.9962103507196,91.31,19,272.01,312.36,113.82,-46.9378571428572,272.01,180.7,6,3.83876292974585,18,0.289741349130946,0.289741349130946,0,0,0,0,0.289741349130946,1,0,0,0,-3.40158184122981,-3.40158184122981,0.592857433940415,0.592857433940415,0.946083873802161,-2.60347394565855,1.5,1.75292050561677,2.62938075842516,0,0,0,1,0,36.508655863425,271.82,54.9185547138692,0,91.12,0.05,46.262443841554,59.7748893542594,63.0708749357242,3.33437321076232,272.01,1.05555555555556
"593","D77",2025-08-25,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",24.5793200457194,131.39,27,386.03,443.88,159.6,-67.187380952381,386.03,254.64,6,4.15815564683223,18,0.308081725207219,0.308081725207219,0,0,0,0,0.308081725207219,1,0,0,0,-3.28224348640931,-3.28224348640931,0.599234012687451,0.599234012687451,0.956259639470652,-2.49933644659763,1.5,1.70526743432492,2.55790115148737,0,0,0,1,0,39.2160279225688,383.96,59.1320534132483,0,129.32,0.05,50.0447823039711,64.6814901808205,68.0844723225093,3.67858865310133,386.03,1.5
"594","D77",2025-08-26,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",18.5214379345166,115.13,24,342.96,394.56,143.35,-59.8914285714286,342.96,227.83,4,3.10090345607533,18,0.325612150462433,0.325612150462433,0,0,0,0,0.325612150462433,1,0,0,0,-3.36848328342835,-3.36848328342835,0.587704157583266,0.587704157583266,0.937860258174471,-2.57383665364725,1.5,1.77939193079423,2.66908789619135,0,0,0,1,0,29.4366180999017,342.72,44.2809013527556,0,114.89,0.05,37.6538609601472,48.5690411255324,50.9478437833176,2.40981169234599,342.96,1.33333333333333
"595","D77",2025-08-27,"Bar Soap","RECKITT","Bar Soap","ALL","BAR SOAP-All-120GM-35%",24.3972567889223,87.34,18,258.72,295.92,108.02,-43.49,258.72,171.38,6,4.06545660248659,18,0.278516734614223,0.278516734614223,0,0,0,0,0.278516734614223,1,0,0,0,-3.17457772463122,-3.17457772463122,0.604624592810566,0.604624592810566,0.964861945240896,-2.37435818182825,1.5,1.70658116668878,2.55987175003317,0,0,0,1,0,38.7076640296751,258.04,58.2805789836467,0,86.66,0.05,48.9951289664181,63.305536207171,66.677464169004,3.53057033770866,258.72,1
